player_id,Player Name,team_id,team_name,tournament_id,Yellow URL,stage_name,tournament_name,team_code,Second Yellow URL,Red URL,minute_label,match_period,match_name,match_id,Year,Quarter,Month,Day,group_name,booking_id,Sum of yellow_card,Sum of shirt_number,Sum of sending_off,Sum of second_yellow_card,Sum of red_card,Sum of minute_stoppage,Sum of minute_regulation,Sum of home_team,Sum of away_team
P-02461,Israel Castro,T-46,Mexico,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,MEX,"","",86',second half,Mexico vs Uruguay,M-2010-34,2010,Qtr 2,June,22,Group A,B-2857,1,8,0,0,0,0,86,1,0
P-02464,Jorge Valdano,T-03,Argentina,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,1986 FIFA Men's World Cup,ARG,"","",33',first half,Argentina vs Belgium,M-1986-50,1986,Qtr 2,June,25,not applicable,B-1181,1,11,0,0,0,0,33,1,0
P-02465,Harry Maguire,T-28,England,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2018 FIFA Men's World Cup,ENG,"","",87',second half,Sweden vs England,M-2018-59,2018,Qtr 3,July,7,not applicable,B-3560,1,6,0,0,0,0,87,0,1
P-02465,Harry Maguire,T-28,England,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,third-place match,2018 FIFA Men's World Cup,ENG,"","",76',second half,Belgium vs England,M-2018-63,2018,Qtr 3,July,14,not applicable,B-3576,1,6,0,0,0,0,76,0,1
P-02465,Harry Maguire,T-28,England,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2022 FIFA Men's World Cup,ENG,"","",90',second half,England vs France,M-2022-60,2022,Qtr 4,December,10,not applicable,B-3918,1,6,0,0,0,0,90,1,0
P-02556,Anthony Contreras,T-17,Costa Rica,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,CRI,"","",41',first half,Japan vs Costa Rica,M-2022-25,2022,Qtr 4,November,27,Group E,B-3790,1,7,0,0,0,0,41,0,1
P-02668,JosÃ© Pintos Saldanha,T-84,Uruguay,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1990 FIFA Men's World Cup,URY,"","",14',first half,Italy vs Uruguay,M-1990-42,1990,Qtr 2,June,25,not applicable,B-1323,1,14,0,0,0,0,14,0,1
P-02688,Yang Zhou,T-14,China,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,CHN,"","",79',second half,China vs Australia,M-1995-11,1995,Qtr 2,June,8,Group C,B-1659,1,5,0,0,0,0,79,1,0
P-02842,Eddie Pope,T-83,United States,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,USA,"","",85',second half,Germany vs United States,M-1998-16,1998,Qtr 2,June,15,Group F,B-1757,1,3,0,0,0,0,85,0,1
P-02842,Eddie Pope,T-83,United States,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2002 FIFA Men's World Cup,USA,"","",41',first half,Germany vs United States,M-2002-58,2002,Qtr 2,June,21,not applicable,B-2222,1,23,0,0,0,0,41,0,1
P-02842,Eddie Pope,T-83,United States,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2002 FIFA Men's World Cup,USA,"","",26',first half,Mexico vs United States,M-2002-53,2002,Qtr 2,June,17,not applicable,B-2193,1,23,0,0,0,0,26,0,1
P-02842,Eddie Pope,T-83,United States,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,USA,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",21',first half,Italy vs United States,M-2006-26,2006,Qtr 2,June,17,Group E,B-2441,1,23,1,1,0,0,21,0,1
P-02903,Elena Linari,T-41,Italy,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2019 FIFA Women's World Cup,ITA,"","",41',first half,Italy vs Netherlands,M-2019-47,2019,Qtr 2,June,29,not applicable,B-3692,1,5,0,0,0,0,41,1,0
P-02921,Amanda Ilestedt,T-74,Sweden,WC-2015,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2015 FIFA Women's World Cup,SWE,"","",35',first half,Germany vs Sweden,M-2015-37,2015,Qtr 2,June,20,not applicable,B-3321,1,14,0,0,0,0,35,0,1
P-02947,Seung-woo Lee,T-71,South Korea,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,KOR,"","",72',second half,South Korea vs Mexico,M-2018-28,2018,Qtr 2,June,23,Group F,B-3440,1,10,0,0,0,0,72,1,0
P-02977,Peter Van der Heyden,T-06,Belgium,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,BEL,"","",21',first half,Japan vs Belgium,M-2002-13,2002,Qtr 2,June,4,Group H,B-2017,1,12,0,0,0,0,21,0,1
P-03126,Miguel Ãngel Gamboa,T-13,Chile,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,CHL,"","",29',first half,West Germany vs Chile,M-1982-19,1982,Qtr 2,June,20,Group 2,B-0968,1,21,0,0,0,0,29,0,1
P-03128,IvÃ¡n Kaviedes,T-25,Ecuador,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,ECU,"","",15',first half,Mexico vs Ecuador,M-2002-27,2002,Qtr 2,June,9,Group G,B-2068,1,9,0,0,0,0,15,0,1
P-03144,Luis Tejada,T-54,Panama,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,PAN,"","",90'+6',"second half, stoppage time",Panama vs Tunisia,M-2018-48,2018,Qtr 2,June,28,Group G,B-3518,1,18,0,0,0,6,90,1,0
P-03217,ArÃ­stides Rojas,T-55,Paraguay,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1998 FIFA Men's World Cup,PRY,"","",99',"extra time, first half",France vs Paraguay,M-1998-51,1998,Qtr 2,June,28,not applicable,B-1907,1,8,0,0,0,0,99,0,1
P-03231,Marcelo Romero,T-84,Uruguay,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,URY,"","",45'+3',"first half, stoppage time",France vs Uruguay,M-2002-20,2002,Qtr 2,June,6,Group A,B-2046,1,16,0,0,0,3,45,0,1
P-03231,Marcelo Romero,T-84,Uruguay,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,URY,"","",8',first half,Senegal vs Uruguay,M-2002-34,2002,Qtr 2,June,11,Group A,B-2103,1,16,0,0,0,0,8,0,1
P-03270,Jan Poortvliet,T-48,Netherlands,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,1978 FIFA Men's World Cup,NLD,"","",96',"extra time, first half",Argentina vs Netherlands,M-1978-38,1978,Qtr 2,June,25,not applicable,B-0944,1,2,0,0,0,0,96,0,1
P-03307,Miguel Ãngel Nadal,T-73,Spain,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,ESP,"","",59',second half,Spain vs Nigeria,M-1998-08,1998,Qtr 2,June,13,Group D,B-1727,1,20,0,0,0,0,59,1,0
P-03333,Mavis Danso,T-32,Ghana,WC-2003,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2003 FIFA Women's World Cup,GHA,"","",90',second half,China vs Ghana,M-2003-08,2003,Qtr 3,September,21,Group D,B-2268,1,3,0,0,0,0,90,0,1
P-03376,Motohiro Yamaguchi,T-44,Japan,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,JPN,"","",4',first half,Japan vs Jamaica,M-1998-46,1998,Qtr 2,June,26,Group H,B-1883,1,6,0,0,0,0,4,1,0
P-03442,Tore AndrÃ© Flo,T-53,Norway,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,NOR,"","",61',second half,Brazil vs Norway,M-1998-35,1998,Qtr 2,June,23,Group A,B-1841,1,9,0,0,0,0,61,0,1
P-03451,Herbert Prohaska,T-05,Austria,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,AUT,"","",69',second half,Austria vs West Germany,M-1978-33,1978,Qtr 2,June,21,Group A,B-0929,1,8,0,0,0,0,69,1,0
P-03457, LocÃ³,T-02,Angola,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,AGO,"","",22',first half,Iran vs Angola,M-2006-37,2006,Qtr 2,June,21,Group D,B-2496,1,20,0,0,0,0,22,0,1
P-03457, LocÃ³,T-02,Angola,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,AGO,"","",45'+3',"first half, stoppage time",Angola vs Portugal,M-2006-08,2006,Qtr 2,June,11,Group D,B-2338,1,20,0,0,0,3,45,1,0
P-03497,Daisuke Matsui,T-44,Japan,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2010 FIFA Men's World Cup,JPN,"","",58',second half,Paraguay vs Japan,M-2010-55,2010,Qtr 2,June,29,not applicable,B-2937,1,8,0,0,0,0,58,0,1
P-03523,Jean-Paul Abalo,T-77,Togo,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,TGO,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",23',first half,South Korea vs Togo,M-2006-12,2006,Qtr 2,June,13,Group G,B-2359,1,3,1,1,0,0,23,0,1
P-03571, Juanito,T-73,Spain,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,ESP,"","",20',first half,Spain vs Northern Ireland,M-1982-36,1982,Qtr 2,June,25,Group 5,B-1000,1,7,0,0,0,0,20,1,0
P-03652,Zbigniew Boniek,T-57,Poland,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,POL,"","",75',second half,Peru vs Poland,M-1978-29,1978,Qtr 2,June,18,Group B,B-0924,1,18,0,0,0,0,75,0,1
P-03652,Zbigniew Boniek,T-57,Poland,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1982 FIFA Men's World Cup,POL,"","",12',first half,Italy vs Poland,M-1982-02,1982,Qtr 2,June,14,Group 1,B-0948,1,20,0,0,0,0,12,0,1
P-03652,Zbigniew Boniek,T-57,Poland,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1982 FIFA Men's World Cup,POL,"","",88',second half,Soviet Union vs Poland,M-1982-46,1982,Qtr 3,July,4,Group 1,B-1029,1,20,0,0,0,0,88,0,1
P-03652,Zbigniew Boniek,T-57,Poland,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1986 FIFA Men's World Cup,POL,"","",30',first half,Brazil vs Poland,M-1986-39,1986,Qtr 2,June,16,not applicable,B-1140,1,20,0,0,0,0,30,0,1
P-03658,CÃ©sar Sampaio,T-09,Brazil,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,BRA,"","",36',first half,Brazil vs Morocco,M-1998-18,1998,Qtr 2,June,16,Group A,B-1763,1,5,0,0,0,0,36,1,0
P-03658,CÃ©sar Sampaio,T-09,Brazil,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,BRA,"","",37',first half,Brazil vs Scotland,M-1998-01,1998,Qtr 2,June,10,Group A,B-1704,1,5,0,0,0,0,37,1,0
P-03658,CÃ©sar Sampaio,T-09,Brazil,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,1998 FIFA Men's World Cup,BRA,"","",45',first half,Brazil vs Netherlands,M-1998-61,1998,Qtr 3,July,7,not applicable,B-1953,1,5,0,0,0,0,45,1,0
P-03775,Antonio Cabrini,T-41,Italy,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1978 FIFA Men's World Cup,ITA,"","",65',second half,Italy vs Netherlands,M-1978-34,1978,Qtr 2,June,21,Group A,B-0935,1,3,0,0,0,0,65,1,0
P-03775,Antonio Cabrini,T-41,Italy,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,ITA,"","",64',second half,Bulgaria vs Italy,M-1986-01,1986,Qtr 2,May,31,Group A,B-1051,1,3,0,0,0,0,64,0,1
P-03989,Benny Wendt,T-74,Sweden,WC-1978,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1978 FIFA Men's World Cup,SWE,"","",74',second half,Brazil vs Sweden,M-1978-06,1978,Qtr 2,June,3,Group 3,B-0905,1,11,0,0,0,0,74,0,1
P-03998,Sandrine BrÃ©tigny,T-30,France,WC-2011,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-final,2011 FIFA Women's World Cup,FRA,"","",90',second half,France vs United States,M-2011-29,2011,Qtr 3,July,13,not applicable,B-3051,1,19,0,0,0,0,90,1,0
P-04065,Christoph Metzelder,T-31,Germany,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,DEU,"","",70',second half,Germany vs Poland,M-2006-17,2006,Qtr 2,June,14,Group A,B-2387,1,21,0,0,0,0,70,1,0
P-04065,Christoph Metzelder,T-31,Germany,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,2006 FIFA Men's World Cup,DEU,"","",56',second half,Germany vs Italy,M-2006-61,2006,Qtr 3,July,4,not applicable,B-2633,1,21,0,0,0,0,56,1,0
P-04201,Dennis Aogo,T-31,Germany,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,third-place match,2010 FIFA Men's World Cup,DEU,"","",5',first half,Uruguay vs Germany,M-2010-63,2010,Qtr 3,July,10,not applicable,B-2972,1,4,0,0,0,0,5,0,1
P-04224,JÃ©rÃ´me Boateng,T-31,Germany,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,DEU,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",71',second half,Germany vs Sweden,M-2018-29,2018,Qtr 2,June,23,Group F,B-3443,1,17,1,1,0,0,71,1,0
P-04333,Ayila Yussuf,T-50,Nigeria,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,NGA,"","",42',first half,Nigeria vs South Korea,M-2010-36,2010,Qtr 2,June,22,Group B,B-2862,1,13,0,0,0,0,42,1,0
P-04354,Gérson,T-09,Brazil,WC-1970,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1970 FIFA Men's World Cup,BRA,"","",31',first half,Brazil vs Czechoslovakia,M-1970-07,1970,Qtr 2,June,3,Group 3,B-0762,1,8,0,0,0,0,31,1,0
P-04469,Eric Abidal,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,FRA,"","",64',second half,France vs Switzerland,M-2006-13,2006,Qtr 2,June,13,Group G,B-2367,1,3,0,0,0,0,64,1,0
P-04469,Eric Abidal,T-30,France,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,FRA,"","",79',second half,France vs South Korea,M-2006-29,2006,Qtr 2,June,18,Group G,B-2457,1,3,0,0,0,0,79,1,0
P-04469,Eric Abidal,T-30,France,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,FRA,"","",78',second half,France vs Mexico,M-2010-20,2010,Qtr 2,June,17,Group A,B-2798,1,3,0,0,0,0,78,1,0
P-04488,Henrik Andersen,T-22,Denmark,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1986 FIFA Men's World Cup,DNK,"","",26',first half,Denmark vs Spain,M-1986-44,1986,Qtr 2,June,18,not applicable,B-1159,1,21,0,0,0,0,26,1,0
P-04506,Joanne Peters,T-04,Australia,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-final,2007 FIFA Women's World Cup,AUS,"","",63',second half,Brazil vs Australia,M-2007-28,2007,Qtr 3,September,23,not applicable,B-2714,1,10,0,0,0,0,63,0,1
P-04543,Rachel Corsie,T-64,Scotland,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,SCO,"","",36',first half,Japan vs Scotland,M-2019-18,2019,Qtr 2,June,14,Group D,B-3621,1,4,0,0,0,0,36,0,1
P-04554,Georgi Denev,T-10,Bulgaria,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1974 FIFA Men's World Cup,BGR,"","",67',second half,Bulgaria vs Netherlands,M-1974-21,1974,Qtr 2,June,23,Group 3,B-0858,1,11,0,0,0,0,67,1,0
P-04572,Rudi VÃ¶ller,T-31,Germany,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,1994 FIFA Men's World Cup,DEU,"","",89',second half,Bulgaria vs Germany,M-1994-47,1994,Qtr 3,July,10,not applicable,B-1612,1,13,0,0,0,0,89,0,1
P-04572,Rudi VÃ¶ller,T-86,West Germany,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,1990 FIFA Men's World Cup,DEU,"","",52',second half,West Germany vs Argentina,M-1990-52,1990,Qtr 3,July,8,not applicable,B-1360,1,9,0,0,0,0,52,1,0
P-04572,Rudi VÃ¶ller,T-86,West Germany,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1990 FIFA Men's World Cup,DEU,"",https://upload.wikimedia.org/wikipedia/commons/e/e7/Red_card.svg,21',first half,West Germany vs Netherlands,M-1990-40,1990,Qtr 2,June,24,not applicable,B-1314,1,9,1,0,1,0,21,1,0
P-04739,RenÃ© Houseman,T-03,Argentina,WC-1974,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,second group stage,1974 FIFA Men's World Cup,ARG,"","",72',second half,Argentina vs Brazil,M-1974-29,1974,Qtr 2,June,30,Group A,B-0880,1,11,0,0,0,0,72,1,0
P-04808,Giancarlo GonzÃ¡lez,T-17,Costa Rica,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,CRI,"","",60',second half,Costa Rica vs England,M-2014-37,2014,Qtr 2,June,24,Group D,B-3154,1,3,0,0,0,0,60,1,0
P-04808,Giancarlo GonzÃ¡lez,T-17,Costa Rica,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2014 FIFA Men's World Cup,CRI,"","",81',second half,Netherlands vs Costa Rica,M-2014-60,2014,Qtr 3,July,5,not applicable,B-3229,1,3,0,0,0,0,81,0,1
P-04834,Mohamed Timoumi,T-47,Morocco,WC-1986,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1986 FIFA Men's World Cup,MAR,"","",33',first half,Morocco vs Poland,M-1986-06,1986,Qtr 2,June,2,Group F,B-1056,1,10,0,0,0,0,33,1,0
P-04853,Annette Laursen,T-22,Denmark,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,DNK,"","",28',first half,Denmark vs Australia,M-1995-05,1995,Qtr 2,June,6,Group C,B-1642,1,7,0,0,0,0,28,1,0
P-04888,Dorinel Munteanu,T-61,Romania,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,ROU,"","",69',second half,Romania vs Colombia,M-1998-15,1998,Qtr 2,June,15,Group G,B-1751,1,8,0,0,0,0,69,1,0
P-04964,Blaise Matuidi,T-30,France,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2014 FIFA Men's World Cup,FRA,"","",54',second half,France vs Nigeria,M-2014-53,2014,Qtr 2,June,30,not applicable,B-3207,1,14,0,0,0,0,54,1,0
P-04964,Blaise Matuidi,T-30,France,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2018 FIFA Men's World Cup,FRA,"","",16',first half,France vs Peru,M-2018-22,2018,Qtr 2,June,21,Group C,B-3417,1,14,0,0,0,0,16,1,0
P-04964,Blaise Matuidi,T-30,France,WC-2018,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,2018 FIFA Men's World Cup,FRA,"","",72',second half,France vs Argentina,M-2018-49,2018,Qtr 2,June,30,not applicable,B-3523,1,14,0,0,0,0,72,1,0
P-05007,Chinwong Natthakarn,T-76,Thailand,WC-2019,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2019 FIFA Women's World Cup,THA,"","",90'+5',"second half, stoppage time",Sweden vs Thailand,M-2019-23,2019,Qtr 2,June,16,Group F,B-3631,1,3,0,0,0,5,90,0,1
P-05061,Nasko Sirakov,T-10,Bulgaria,WC-1994,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1994 FIFA Men's World Cup,BGR,"","",17',first half,Mexico vs Bulgaria,M-1994-44,1994,Qtr 3,July,5,not applicable,B-1594,1,10,0,0,0,0,17,0,1
P-05210,Vasilis Torosidis,T-33,Greece,WC-2010,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2010 FIFA Men's World Cup,GRC,"","",56',second half,South Korea vs Greece,M-2010-03,2010,Qtr 2,June,12,Group B,B-2736,1,15,0,0,0,0,56,0,1
P-05210,Vasilis Torosidis,T-33,Greece,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,GRC,"","",89',second half,Japan vs Greece,M-2014-23,2014,Qtr 2,June,19,Group C,B-3119,1,15,0,0,0,0,89,0,1
P-05216,Walid Cheddira,T-47,Morocco,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,quarter-finals,2022 FIFA Men's World Cup,MAR,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",90'+1',"second half, stoppage time",Morocco vs Portugal,M-2022-59,2022,Qtr 4,December,10,not applicable,B-3914,1,21,1,1,0,1,90,1,0
P-05265,Abdelhamid Sabiri,T-47,Morocco,WC-2022,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2022 FIFA Men's World Cup,MAR,"","",90'+5',"second half, stoppage time",Belgium vs Morocco,M-2022-26,2022,Qtr 4,November,27,Group F,B-3797,1,11,0,0,0,5,90,0,1
P-05368,Harrison Afful,T-32,Ghana,WC-2014,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2014 FIFA Men's World Cup,GHA,"","",39',first half,Portugal vs Ghana,M-2014-45,2014,Qtr 2,June,26,Group G,B-3172,1,23,0,0,0,0,39,0,1
P-05390,Sibusiso Zuma,T-70,South Africa,WC-2002,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2002 FIFA Men's World Cup,ZAF,"","",45'+2',"first half, stoppage time",Paraguay vs South Africa,M-2002-06,2002,Qtr 2,June,2,Group B,B-1991,1,15,0,0,0,2,45,0,1
P-05425,RadosÅ‚aw Sobolewski,T-57,Poland,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,POL,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,"",28',first half,Germany vs Poland,M-2006-17,2006,Qtr 2,June,14,Group A,B-2384,1,7,1,1,0,0,28,0,1
P-05511,Bernard Genghini,T-30,France,WC-1982,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,semi-finals,1982 FIFA Men's World Cup,FRA,"","",40',first half,West Germany vs France,M-1982-50,1982,Qtr 3,July,8,not applicable,B-1039,1,9,0,0,0,0,40,0,1
P-05583,Tobias Linderoth,T-74,Sweden,WC-2006,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2006 FIFA Men's World Cup,SWE,"","",14',first half,Sweden vs Paraguay,M-2006-20,2006,Qtr 2,June,15,Group B,B-2401,1,6,0,0,0,0,14,1,0
P-05714,Anne Nymark Andersen,T-53,Norway,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,final,1995 FIFA Women's World Cup,NOR,"","",22',first half,Germany vs Norway,M-1995-26,1995,Qtr 2,June,18,not applicable,B-1700,1,4,0,0,0,0,22,0,1
P-05714,Anne Nymark Andersen,T-53,Norway,WC-1995,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1995 FIFA Women's World Cup,NOR,"","",34',first half,Norway vs England,M-1995-10,1995,Qtr 2,June,8,Group B,B-1655,1,4,0,0,0,0,34,1,0
P-05779,Zvonimir Boban,T-18,Croatia,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1998 FIFA Men's World Cup,HRV,"","",47',second half,Argentina vs Croatia,M-1998-45,1998,Qtr 2,June,26,Group H,B-1880,1,10,0,0,0,0,47,0,1
P-05779,Zvonimir Boban,T-18,Croatia,WC-1998,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,round of 16,1998 FIFA Men's World Cup,HRV,"","",27',first half,Romania vs Croatia,M-1998-55,1998,Qtr 2,June,30,not applicable,B-1919,1,10,0,0,0,0,27,0,1
P-05784,Maiken Pape,T-22,Denmark,WC-2007,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,2007 FIFA Women's World Cup,DNK,"","",86',second half,China vs Denmark,M-2007-08,2007,Qtr 3,September,12,Group D,B-2663,1,9,0,0,0,0,86,0,1
P-05885,Andrei Zygmantovich,T-72,Soviet Union,WC-1990,https://upload.wikimedia.org/wikipedia/commons/b/b1/Yellow_card.svg,group stage,1990 FIFA Men's World Cup,SUN,"","",51',second half,Argentina vs Soviet Union,M-1990-13,1990,Qtr 2,June,13,Group B,B-1219,1,17,0,0,0,0,51,0,1
